2016/11/06,Waelchi-Schneider,O'Conner LLC,52584.2
2014/10/08,Torp-Lakin,Waters Group,49162.36
2016/07/23,"Parisian, Bernier and Larson",McCullough Inc,74352.59
2016/09/24,"Lynch, Connelly and Wolf",Keebler-Thiel,63565.52
2017/01/27,Predovic-Spencer,"Robel, Toy and Adams",17350.29
2017/03/08,Lang-Doyle,Orn and Sons,24311.18
2016/01/09,"Streich, Wunsch and Powlowski",Brakus-Doyle,45612.89
2016/07/20,"McGlynn, Wintheiser and Feest","Rath, Greenholt and Keebler",83533.31
2017/02/27,"Zboncak, Bode and Padberg","Hickle, Mosciski and Emmerich",41202.41
2014/12/01,"Predovic, Mraz and Ullrich","Buckridge, Crona and Beer",91598.8
2016/08/26,Bayer LLC,"DuBuque, Nienow and Jacobson",48273.87
2015/08/30,Hammes Group,"Yundt, Heathcote and Hodkiewicz",46227.52
2015/01/04,O'Reilly Inc,Greenfelder-Auer,70950.46
2017/05/31,Grimes Inc,Mueller-Grimes,33759.93
2016/09/26,Mann-Wolff,"Howell, Oberbrunner and Ebert",75673.23
2015/07/17,"Pacocha, Welch and Cronin",Yost Inc,75763.98
2017/09/25,"Schneider, Volkman and Carroll",Roberts Inc,41065.31
2015/04/14,Thiel Group,Marks and Sons,66299.06
2015/02/20,Gleason-Hettinger,Kilback LLC,37298.0
2016/07/26,Lang LLC,Gleichner LLC,94989.18
2017/04/28,McLaughlin LLC,"Deckow, Bednar and Breitenberg",95897.88
2016/11/12,Emard-Davis,Becker LLC,38722.59
2017/07/26,Quitzon Inc,"Block, Pagac and Schaden",40805.85
2016/11/06,"Marks, Bergnaum and Walker","Anderson, Miller and Schmeler",51407.09
2017/02/17,Reynolds Inc,Koelpin Group,60886.78
2017/08/29,Cormier and Sons,"Flatley, Johnston and Lynch",79092.58
2017/04/08,Schulist Inc,Cormier-Kuhic,31844.91
2014/10/27,Johnson-Murphy,Kirlin and Sons,26771.6
2017/02/02,"Muller, Macejkovic and Beahan","Mosciski, Feeney and Kohler",70540.93
2014/12/27,Ortiz LLC,Monahan and Sons,56319.0
2017/07/04,West-Williamson,"Kling, VonRueden and Murphy",2260.24
2016/07/26,Ferry Inc,Schulist-Barton,62851.65
2016/06/21,Wisozk and Sons,"Miller, Harris and Haag",36831.59
2015/04/21,"Lynch, Schuster and Rodriguez",Wolff-Sawayn,67032.51
2016/05/16,DuBuque-Heidenreich,Leannon LLC,9825.07
2015/10/26,Marquardt-Kuphal,"Rice, Hilpert and Mills",84890.12
2016/09/03,"Littel, Prohaska and Welch","Schroeder, McCullough and Kunze",16041.27
2017/05/04,"Dare, Doyle and Walter",Wolff-Jaskolski,3137.35
2015/10/08,Lubowitz and Sons,Hilpert-Olson,89476.4
2016/04/03,Batz and Sons,"VonRueden, Gaylord and Weber",85642.88
2017/08/08,"Lockman, Lang and Kling",Koch LLC,76236.98
2015/06/06,Hintz and Sons,"Windler, Daniel and McLaughlin",44110.8
2017/06/14,Crona and Sons,"Murray, Leffler and Hammes",15288.35
2017/07/11,VonRueden LLC,"Lakin, Wisozk and Dicki",7699.07
2016/03/11,Sawayn Inc,Stokes-Kutch,76484.5
2016/11/10,Lesch-Roob,Welch-Tromp,84556.18
2017/09/27,Shanahan-Morar,Jacobi-Legros,69625.02
2016/02/07,Mraz LLC,"Brekke, Ondricka and Runolfsson",53724.74
2017/04/07,"Spencer, Abbott and Predovic","Christiansen, Lueilwitz and Herman",34443.71
2016/05/14,Lesch-Dare,"Wehner, Kreiger and Gaylord",22198.57
2014/12/19,Runolfsdottir-Collier,"West, Batz and Collier",73868.0
2015/07/19,"McKenzie, Dare and Schuppe",Orn-Homenick,72411.69
2017/04/28,"Weber, Koepp and Durgan","Cartwright, Smith and Feeney",11698.41
2016/09/21,Harvey Group,Wuckert-Ebert,31368.95
2014/11/01,"Beahan, Kilback and Rogahn",Bosco and Sons,52258.9
2016/05/25,"Moore, Gleichner and Auer","Reinger, Halvorson and Berge",86585.86
2015/08/31,"Schuster, Fay and Russel","Frami, Schultz and Aufderhar",15432.96
2016/06/07,Bernier and Sons,Kozey Group,19625.36
2015/08/05,Witting-Daniel,Goodwin-Runolfsdottir,10819.88
2016/11/14,Brekke-Lowe,Tillman-Feeney,52083.77
2016/11/14,Gulgowski Inc,Parker-Volkman,67514.43
2016/06/11,"Marvin, Ortiz and Schinner",Cole-Waters,76140.75
2017/09/15,Streich-Schumm,Block-Koelpin,7189.36
2015/04/27,"Renner, Ernser and Harris",Torphy-Hackett,3550.05
2016/01/27,Rogahn-Labadie,Baumbach Inc,89878.6
2016/06/29,Hauck-DuBuque,Hansen and Sons,84646.36
2017/07/04,"Von, Weissnat and Bahringer",Bartell LLC,73904.98
2014/11/19,"Armstrong, Lowe and Wuckert","O'Hara, Pouros and Hahn",87119.66
2016/04/23,Kshlerin-Johns,"O'Hara, Pfeffer and Davis",52574.88
2014/12/11,"Jones, Ferry and Medhurst",Gislason-McKenzie,91777.69
2016/11/25,Effertz LLC,Powlowski Inc,38904.8
2016/02/04,"Collins, Kertzmann and Pagac",Shanahan LLC,91728.45
2015/12/23,Koepp-Strosin,Blanda LLC,9485.45
2016/08/14,Quitzon-Batz,Wintheiser LLC,85993.3
2015/09/07,Mosciski-Davis,Stanton Group,2808.48
2015/08/23,"Kiehn, Corwin and Ratke",Shields LLC,38126.24
2014/10/18,Hegmann Group,Bernier Inc,5090.81
2017/06/13,"Bergstrom, Hermann and Schaden","Runolfsdottir, Sawayn and Runolfsson",66867.4
2014/11/25,Heller Inc,"Romaguera, Paucek and Conroy",69041.68
2017/06/15,"Steuber, Conn and Keeling",Bernier Group,11277.21
2015/08/16,Hand and Sons,Larson-Considine,81270.1
2016/05/20,"Reichert, Purdy and Batz",Littel and Sons,44918.21
2015/01/18,"Pagac, Lakin and Gerhold",Schiller Group,44101.48
2014/12/29,"Satterfield, Hartmann and Boehm",Swaniawski-Simonis,76249.4
2017/07/31,"Dickens, Wuckert and Haley",McKenzie and Sons,55920.87
2014/10/08,Durgan-Prosacco,Larkin Group,94193.56
2017/08/13,Daniel and Sons,Rosenbaum Inc,26155.39
2017/04/14,Bergstrom-Schroeder,Rath LLC,64028.96
2014/09/30,Gerhold-Tromp,"Walker, Hayes and Wisozk",86034.91
2015/12/09,"Ernser, Kihn and Considine",Kunde Inc,64745.57
2015/11/06,Jacobson Group,Huel Inc,59202.97
2016/02/12,Gorczany Inc,Jenkins-Gleason,83683.45
2016/06/23,"Ernser, Thompson and Botsford",Reynolds-Sporer,24920.3
2016/06/09,Parker-Hoppe,Osinski-Haley,68307.54
2017/06/25,"Morar, Goyette and Gorczany","Spencer, Kshlerin and Feil",74515.08
2017/02/06,"Will, Casper and Smitham",Ziemann and Sons,60578.1
2016/04/03,"Littel, Mraz and Waelchi","Christiansen, Schaefer and Walker",11843.94
2017/01/13,O'Keefe-Okuneva,Ratke and Sons,87193.15
2016/11/19,"Hand, DuBuque and Dickens",West Group,35485.87
2017/07/25,Schaefer-Bosco,Maggio-Bechtelar,67122.61
2014/12/12,Graham Inc,"Champlin, Schroeder and Mosciski",87166.86
2014/09/28,Olson-Farrell,"Quitzon, Ferry and Fisher",66429.97
2017/04/14,Hahn-Cole,Harvey Inc,93961.17
2016/02/06,Howe Inc,Baumbach-Carroll,52054.28
2016/07/11,Homenick LLC,Heaney-Kreiger,3049.83
2017/03/31,"Carter, Wiza and Brakus",Cormier LLC,46187.26
2015/12/10,"Bogan, Reichel and Towne","Blick, Greenfelder and Bosco",12910.49
2016/08/28,Price Inc,"Rempel, Leuschke and Haley",96732.0
2017/09/29,Larson-Metz,Berge and Sons,44753.75
2017/05/15,Bartoletti and Sons,Nolan Group,29690.71
2017/06/25,Walker Group,"Grant, Schumm and Konopelski",50544.89
2017/02/21,Parker-Cartwright,Hickle Group,22183.98
2015/02/05,"Halvorson, Huel and Stokes",Muller-Davis,74846.7
2017/04/24,Haag Inc,"Schneider, Bernier and Gottlieb",64815.27
2015/05/11,"Abshire, Von and Moen",Rempel Inc,66145.74
2017/07/09,"Bednar, Bins and Thiel",Mosciski-Boyle,26876.44
2015/08/14,Abshire LLC,"McClure, Labadie and Abbott",9463.44
2015/06/01,Block Group,Considine-Stracke,85813.06
2015/01/22,Schumm LLC,Kub and Sons,35668.14
2017/03/31,"Hartmann, Schmitt and Boyle",Carroll and Sons,80735.98
2015/02/01,Harris Inc,Hoeger-Krajcik,30931.06
2016/06/12,"West, Prohaska and Armstrong","Jakubowski, Boyle and Wiza",64283.02
2016/06/13,Raynor-Lemke,Crooks Group,40370.77
2016/08/19,Beatty Group,Homenick and Sons,41652.22
2015/12/28,Schmitt-Yundt,Schumm-Hane,9124.57
2017/07/30,Schuppe LLC,"Reichel, Lowe and Dickinson",67242.32
2016/05/17,"Schneider, Keebler and Torphy",Lebsack-Sanford,99481.82
2017/02/26,Durgan Group,"Jones, Luettgen and Schowalter",35992.04
2016/05/11,Gutkowski and Sons,"Langosh, Gislason and Cremin",23947.07
2017/03/14,"Schaefer, Bashirian and Kiehn",Krajcik-O'Conner,40785.23
2015/06/16,"Hudson, Dach and Schmeler","Hagenes, Wiza and Doyle",1298.44
2016/11/12,Trantow and Sons,Murray-Heaney,50518.38
2017/03/19,Cartwright Inc,"Langosh, Bradtke and Emard",98054.81
2017/03/22,Flatley-Trantow,Kautzer Inc,88357.97
2016/10/02,Mayert-Windler,"Wiegand, Kuhn and Willms",77412.83
2016/03/15,O'Connell-Breitenberg,"Becker, Parisian and Franecki",39595.04
2014/09/27,Herzog-Hammes,"Beer, Ullrich and Huels",78981.93
2015/03/02,Schroeder and Sons,Jenkins and Sons,17082.81
2017/05/07,Skiles Inc,Hamill-Terry,53500.18
2014/12/02,Raynor Inc,"Shields, Powlowski and Hyatt",11318.66
2015/12/25,"Bruen, Ward and Schuppe","Heller, Powlowski and Koepp",52961.68
2016/11/12,"Aufderhar, Marquardt and Pfannerstill",Kling-Ullrich,53853.34
2016/08/09,"Wiegand, Wilderman and Schuster","Stehr, Ullrich and Considine",46818.32
2014/11/27,Legros-Kautzer,Herzog-Bechtelar,3802.16
2016/02/02,"Sporer, Hilpert and Braun",McLaughlin LLC,34794.14
2015/08/21,Crooks LLC,MacGyver-O'Keefe,93562.18
2016/01/02,DuBuque-Johns,Pfeffer-Powlowski,16004.41
2016/01/10,Lesch-Kshlerin,Schuster LLC,66272.01
2016/04/23,Stoltenberg-Predovic,Mante Group,68494.51
2015/07/26,"Spencer, Koelpin and Towne",Auer-Casper,84032.89
2014/09/14,"Swift, Waelchi and Hand",Gulgowski LLC,67273.18
2016/04/18,Collins Group,Spencer-Marquardt,88802.31
2016/11/30,"Schuster, Stoltenberg and Hodkiewicz",Flatley and Sons,92928.42
2017/07/27,Murazik and Sons,Macejkovic LLC,40854.2
2014/10/07,Lang-Wiegand,Wolf-Graham,5077.68
2015/02/26,Powlowski-Koepp,Daugherty Group,70518.09
2015/05/05,Roob-Torphy,"Welch, Bernier and Abbott",51426.27
2016/01/25,Swift-Runte,Kris Inc,15921.85
2017/08/09,Koelpin-Rath,"Lubowitz, Johns and Osinski",45479.66
2016/03/02,"Von, VonRueden and Hermann",Schimmel-Bogan,82485.01
2017/08/25,Klein-Braun,Hartmann-Schultz,15679.79
2015/03/01,Zemlak-Breitenberg,McCullough-Kuhlman,86152.71
2014/10/08,Schmeler-Okuneva,"Hoppe, Kling and Moore",58445.7
2017/04/10,Gulgowski LLC,"Huels, Schoen and Carroll",48222.32
2016/12/15,"Haley, Maggio and Greenfelder",Dickinson-Denesik,49706.76
2017/09/24,"Gleason, Ritchie and Howe",Nikolaus and Sons,50443.04
2015/12/14,Bauch LLC,Wilkinson-Walter,49859.91
2016/12/16,"Bahringer, Larkin and Runolfsson",Ortiz-Ondricka,23147.3
2017/06/14,Raynor-Pfannerstill,"Cassin, Keeling and Buckridge",92726.77
2015/03/25,Russel LLC,Blick Group,34189.21
2016/06/06,Will-Crooks,O'Reilly Inc,85606.88
2017/02/12,Marquardt LLC,"Schiller, Ratke and Pfannerstill",9309.15
2015/04/15,Wehner-Bartell,"Trantow, Hoeger and Funk",91582.76
2017/05/16,Adams-Keebler,Weimann LLC,8635.19
2014/12/20,Daniel-Ryan,"Wunsch, Olson and Sauer",43317.41
2014/09/23,Runte-Eichmann,"Bauch, Altenwerth and Kutch",67432.65
2016/06/17,Breitenberg-Kessler,"Grimes, Erdman and Lubowitz",6793.01
2015/12/17,Stokes Group,Vandervort LLC,26306.07
2015/11/19,Fritsch-Bergnaum,Christiansen Inc,47662.75
2016/03/09,Kuphal-Kreiger,"Metz, Dietrich and Goldner",39806.47
2016/09/06,Schiller LLC,"Carter, Romaguera and Russel",17244.32
2016/08/02,Grimes-Cronin,Grady LLC,77074.69
2017/05/30,Gleason LLC,Legros-Koch,92167.0
2016/12/02,Cremin Group,Schaden Group,89268.24
2015/01/09,Altenwerth Inc,"Abshire, Hickle and Hand",32552.42
2016/02/17,Miller-Hudson,Wunsch Group,10055.31
2015/09/28,Boyer and Sons,"DuBuque, Bayer and Shields",11931.49
2014/09/23,Lowe LLC,"Effertz, Stoltenberg and Pouros",98498.15
2017/07/30,Pagac-Zemlak,Mertz Inc,16317.25
2014/09/09,"Stanton, Beahan and Cummerata",Collins-Rau,27465.09
2017/07/02,Parker-Huel,Bahringer-Hyatt,51545.61
2014/09/25,Dickinson Inc,McDermott-Botsford,27804.77
2017/10/01,"Sauer, Macejkovic and Hilpert",Kuphal-Hickle,18790.39
2015/09/05,Yost-Torp,Bednar Group,76149.13
2015/02/07,Wisoky-Jakubowski,Beier Group,88900.69
2015/02/06,"Gusikowski, Kuhlman and Auer","Crona, Hilll and Gerlach",80883.12
2016/06/14,"Kuphal, Gibson and Frami",Mraz-Windler,79447.77
2017/06/20,Ullrich Inc,McClure Group,20602.08
2016/12/11,Schmitt and Sons,"McKenzie, Hansen and Bernhard",36238.04
2014/11/10,Torp-Lockman,Reynolds LLC,3073.8
2015/09/07,"Hane, Weissnat and Wilderman",Rodriguez and Sons,79904.88
2015/05/16,"Smith, Nienow and Halvorson",Stanton-Grimes,62701.34
2014/11/18,Daugherty-Sanford,Balistreri-Auer,42129.09
2015/01/23,Bartoletti-Collins,Zulauf Group,16226.77
2015/09/25,"Bednar, Olson and Morissette",Hoppe-Rosenbaum,45081.49
2017/02/08,Labadie Group,Kilback-Steuber,89871.36
2016/03/01,Lind-Harber,Schamberger Group,50525.53
2017/05/04,Ward-Renner,"Treutel, Hessel and Breitenberg",78883.66
2016/06/17,"Funk, Heathcote and Berge",Barrows-Jaskolski,73859.54
2017/03/31,Wilkinson-Gleason,Glover-Cassin,62569.58
2016/08/30,Boyer Group,Powlowski-Spinka,81321.49
2015/07/07,Satterfield-Heller,"Prosacco, Doyle and Dooley",76670.1
2017/05/22,"Ledner, Strosin and Hauck",Lebsack LLC,91461.67
2016/09/13,"Keebler, Casper and Harber",Zboncak-Rosenbaum,7220.64
2015/03/11,"Monahan, McCullough and Murray",Boehm-Shanahan,56085.88
2015/09/20,Bogisich Group,Ullrich and Sons,83869.88
2015/11/18,Russel LLC,Haley and Sons,92265.78
2015/05/20,"Wisoky, Tremblay and Hoeger",Lebsack Inc,60983.96
2017/06/20,"Gulgowski, Feil and Jenkins","Ebert, Roberts and Dicki",89197.23
2017/06/23,"Marvin, Hettinger and D'Amore",Anderson and Sons,34621.86
2016/02/20,"Lind, Hilll and Osinski","Daugherty, Fahey and Will",3006.49
2015/05/13,Buckridge and Sons,Kuhic-Abbott,48688.97
2016/09/09,"Haley, Boyle and Legros","Abbott, Predovic and Senger",88968.06
2016/04/15,Kutch Inc,Harvey Group,56063.62
2017/04/27,Murray LLC,Muller Inc,29292.45
2016/01/15,Fay-Raynor,"O'Hara, Dietrich and Emmerich",14807.45
2017/06/29,Bahringer Group,Bailey and Sons,18756.7
2015/10/08,Glover LLC,Skiles and Sons,14807.77
2015/07/26,"Grant, McCullough and Nolan",Yundt-Marvin,86324.51
2016/09/24,Lebsack-Kessler,"Collier, Tillman and Raynor",67196.64
2017/05/23,Lakin and Sons,"O'Keefe, Aufderhar and Welch",97419.43
2017/08/15,Stehr-Funk,Goodwin Inc,13564.41
2015/02/25,Nikolaus-Gottlieb,Senger Inc,35081.64
2015/03/31,Cormier Group,"O'Keefe, Abernathy and Altenwerth",80169.88
2014/12/16,"Hackett, Wehner and Ullrich",Schmeler Inc,96135.74
2017/04/09,"Barrows, Fritsch and Mertz",Hahn-Fay,23609.37
2017/07/31,McLaughlin Group,Schmidt-Leffler,37731.37
2017/05/26,"Metz, Larson and Dietrich",O'Hara and Sons,8172.62
2017/02/12,Collier Inc,Leuschke-Dare,55222.76
2017/09/03,"Graham, Hartmann and Swift",Howe LLC,51708.99
2015/10/28,Heller-Fadel,Graham Inc,8084.44
2014/09/25,Schmidt Inc,Jerde Group,25745.83
2015/03/10,"Mitchell, Cormier and Fahey",West-Fay,34294.44
2014/12/20,"Prohaska, Wiza and Aufderhar",Bogisich and Sons,21457.19
2016/09/28,Gusikowski and Sons,Jacobson and Sons,51725.16
2016/06/22,Pollich Group,"Bauch, Stanton and Williamson",71352.21
2016/01/25,Cole and Sons,Flatley Group,61056.58
2017/02/05,Glover-Nitzsche,"Cole, Johnson and Williamson",8692.68
2017/09/23,Hegmann-Little,"Towne, Hagenes and Maggio",24192.47
2017/07/02,Huels-Terry,Parisian-Hyatt,25600.19
2017/06/29,Littel-Lehner,Wiza LLC,5377.72
2015/10/05,"Stoltenberg, Lesch and Nolan",Schumm-Jacobson,99558.03
2017/03/13,Pouros and Sons,"Weissnat, Kulas and Stanton",6557.29
2014/10/04,Block Inc,Jacobson-Predovic,27889.26
2015/04/07,Waters-Gerhold,Trantow-Hickle,44312.52
2016/08/03,"Schaden, Stark and Denesik","Kutch, Spinka and Kulas",44067.17
2016/11/13,Langworth-Runolfsdottir,Lemke LLC,41270.9
2016/01/19,Flatley-Bartell,Larson and Sons,18793.61
2014/10/31,"O'Kon, Eichmann and Rohan",Christiansen-Hessel,45344.21
2017/02/14,"Marquardt, Stanton and Abernathy",Streich-Sanford,92388.37
2014/10/07,"Wunsch, Howell and Larkin",Price Inc,1716.91
2015/03/06,Keeling LLC,Erdman LLC,23094.16
2016/12/29,"Stracke, Gutkowski and Becker","Jacobi, Ritchie and Olson",12604.17
2014/10/04,Cronin and Sons,Bahringer-Carroll,18537.87
2017/06/10,"Keeling, Volkman and Weimann",Nikolaus Inc,77166.13
2017/08/27,Parker-Cormier,"Windler, DuBuque and Stokes",2455.28
2015/05/21,Ziemann-Schmidt,Satterfield-Muller,70297.53
2017/07/11,Casper-Zieme,"Bergnaum, Jacobson and Bergnaum",61367.99
2015/04/25,McKenzie LLC,Bergstrom Inc,55522.84
2017/05/06,Hahn Inc,"Huel, Hermiston and Berge",59410.18
2016/05/12,Schamberger LLC,Crona-Brekke,68777.48
2016/03/08,O'Kon LLC,Williamson and Sons,72005.33
2015/11/26,Ledner-Zboncak,"Jenkins, Howe and Mertz",38088.2
2015/06/03,Cassin-Johns,"Becker, Klocko and O'Hara",6237.17
2014/11/14,Gutkowski LLC,Upton Inc,91394.67
2016/02/25,Goyette LLC,Pfeffer-Gorczany,70524.94
2016/12/02,"Ruecker, Christiansen and Gislason",Brakus-Thiel,99422.61
2016/04/15,"Rosenbaum, Cartwright and Lynch",Walker-Green,19476.85
2015/02/04,Ebert and Sons,Donnelly Group,96634.0
2017/01/20,"Goyette, Schowalter and Kshlerin",Lakin-Durgan,68260.33
2014/11/15,Schmidt-Kiehn,Kreiger-Schaefer,59372.29
2014/12/26,Crist LLC,Walker-Koelpin,71486.49
2017/02/22,Weber-Reichert,Crist Group,5172.45
2015/03/05,"Goyette, Buckridge and Beahan",Stamm Inc,49170.68
2015/06/24,Cartwright-Crooks,"Schowalter, Heller and Pacocha",34883.7
2014/10/28,"O'Reilly, Hilpert and Gleason",Bernier-Nikolaus,31543.54
2015/07/16,Ebert Inc,Barton-Zieme,25314.81
2016/12/07,"Wuckert, Wintheiser and Dare",Tremblay Group,27593.96
2014/10/31,Kuhn and Sons,Langosh and Sons,98943.98
2017/04/26,"Klocko, Hilpert and Macejkovic",Watsica Inc,38611.65
2016/11/09,Pollich Inc,Howell-Lindgren,92796.33
2014/10/30,"Keeling, Bayer and Cruickshank","McKenzie, Tillman and Lebsack",19516.01
2014/12/30,Effertz-Aufderhar,"Padberg, Denesik and Anderson",31912.58
2016/12/07,"Hammes, Johnson and Schuster","Koch, Nikolaus and Nitzsche",15254.45
2016/03/10,Glover Inc,Dicki-Raynor,92839.52
2015/09/08,Harris and Sons,"Erdman, Corkery and Franecki",5836.58
2015/10/30,Franecki-Stark,Wiegand LLC,36542.85
2017/01/22,Schulist-Ebert,"Davis, Schulist and Bins",17964.68
2015/06/05,McCullough LLC,"Conroy, Kilback and Daugherty",4786.58
2015/07/21,Waelchi-Eichmann,Tromp-Vandervort,50619.27
2016/01/08,"Jenkins, Rowe and Goldner",Collins-Kautzer,67919.98
2015/07/07,Witting-Stracke,Mitchell-Kunde,11672.36
2017/08/29,Prosacco-Lesch,King-Hills,80774.46
2017/01/01,Dooley-Hilll,O'Reilly-Stoltenberg,43958.37
2017/08/12,Weimann-Hahn,Armstrong Inc,79277.83
2014/11/27,"Willms, Runte and Hamill",Hartmann-Batz,23296.12
2016/05/14,Crist Group,Bartoletti-Goodwin,32799.68
2016/02/17,"Purdy, Rolfson and O'Reilly",Mosciski-Runolfsdottir,95682.26
2015/08/14,Emmerich Inc,"Ritchie, Schimmel and Aufderhar",73723.99
2016/08/01,"Heaney, Nitzsche and Kunde",Simonis-Rippin,46350.59
2017/05/29,Gottlieb-Okuneva,Heidenreich Group,18456.69
2014/10/21,Nienow Inc,DuBuque-Vandervort,56324.72
2016/02/21,Bayer-Dibbert,Olson Group,82736.97
2014/10/05,Bogisich-Jast,Hintz LLC,6415.91
2016/03/01,Fisher-Legros,Heathcote-Hudson,5605.86
2015/03/19,"Bernier, Bahringer and Schuster","Braun, Runolfsson and Schaefer",16665.94
2017/01/11,Considine and Sons,"Weimann, Braun and Ullrich",38039.67
2015/02/04,Marquardt-Kozey,Gulgowski and Sons,24177.8
2016/04/06,Sauer Inc,"Will, Stroman and Dooley",4131.82
2017/08/06,"Hahn, Stark and McKenzie",Walter-Herzog,28617.6
2016/05/18,"Russel, Kozey and Weissnat",Muller LLC,29709.3
2017/05/05,"Steuber, Ebert and Koelpin","Rutherford, Jakubowski and Breitenberg",43144.87
2015/03/31,Mitchell-Dickens,Luettgen Inc,19336.39
2015/05/26,Quigley-Boyer,"Koss, Jacobson and Mayert",27426.38
2015/10/01,"Renner, DuBuque and Kilback",Brakus LLC,49498.39
2015/10/25,Harvey Group,Baumbach-Reichel,38932.33
2014/11/29,Stamm-Bruen,Hoppe-Wilkinson,94986.0
2014/10/20,Runte-Lubowitz,Stark and Sons,22205.48
2017/03/29,Blanda-Parker,McGlynn-O'Kon,8623.37
2014/10/28,"Boehm, Abshire and Hayes","Simonis, Emmerich and Breitenberg",40115.72
2015/04/18,Walker-Jerde,Bartell LLC,92685.32
2017/01/11,"Keebler, Bartell and Boyer",Halvorson LLC,46225.73
2016/12/20,Schroeder Inc,"Kozey, Heidenreich and Russel",71954.04
2016/07/24,"Labadie, Beier and Kertzmann","Gerhold, Mann and Dooley",20119.97
2014/10/01,Hoeger LLC,Thiel-Hilll,89463.44
2015/09/20,"VonRueden, Hagenes and West","Sipes, Crist and Konopelski",44003.46
2016/11/19,"Hickle, Hilll and Feeney",Kozey-Kihn,65653.63
2015/12/29,Hackett-Murazik,Schinner LLC,48122.32
2015/04/10,"Ratke, Rodriguez and Littel","Hodkiewicz, Schimmel and Nikolaus",14260.8
2017/05/09,"Simonis, Robel and Turner",Nicolas-Nitzsche,48328.06
2015/11/10,Dibbert-Kirlin,Kutch Inc,93455.02
2016/08/29,Gerlach-Kris,Fahey Inc,4140.11
2014/12/08,Champlin-Welch,Graham LLC,34642.94
2016/08/03,"Jacobs, Bailey and Bernhard",Hodkiewicz Group,26010.61
2017/06/24,"Pfannerstill, Nader and Carter",Schuppe Inc,75897.86
2015/08/09,Wilkinson and Sons,"Quitzon, Kub and Wintheiser",82320.86
2014/12/11,"Kihn, Batz and Kling",Witting and Sons,66015.14
2014/09/04,Pollich Group,McCullough LLC,85925.0
2016/07/05,Smith-Hoeger,"Bergnaum, Zulauf and Brown",89496.48
2015/04/24,"Kessler, Kulas and Thompson","Conn, Emmerich and Schmeler",18604.3
2016/04/06,"Gislason, Reynolds and Bartell",Farrell Inc,22933.73
2014/10/08,"Adams, Windler and Schamberger","Ebert, Lakin and Runolfsdottir",61573.69
2015/03/02,"Pfannerstill, Daniel and Price",Fay Inc,51890.19
2016/10/23,Jenkins LLC,Krajcik-Littel,18340.13
2017/09/07,"Crona, Parker and Kuphal",King-Hilll,68876.53
2015/06/14,Rohan-Fay,"Ward, Koch and Murazik",78441.43
2014/10/03,Kozey and Sons,Jacobi-Hettinger,19244.67
2016/08/07,Brown-Huel,Reilly and Sons,20926.75
2016/12/12,"Dibbert, Romaguera and Kulas",Nienow-Waters,25933.27
2015/12/05,"Powlowski, Lesch and Cruickshank",Mertz-Hintz,41601.22
2016/07/28,Marvin Group,Lowe-Heidenreich,71066.03
2016/05/26,"Kuhn, Grady and Larkin",Lockman-Hoeger,5805.79
2016/04/12,Hauck-Conroy,Robel Inc,50228.02
2015/08/05,Cruickshank-Koepp,Rogahn-Grant,20238.84
2016/07/30,"Cole, Goldner and Johnston","Pacocha, Rogahn and Becker",72269.83
2017/07/09,Miller-Stanton,"Lubowitz, Lubowitz and Zemlak",69605.28
2016/12/18,Auer-Shanahan,Bergstrom-Rutherford,35049.9
2015/08/27,"Luettgen, Kunze and Effertz",Ryan and Sons,87896.44
2014/09/09,Cormier-Kub,Schulist LLC,72956.66
2015/05/25,"Spencer, Sporer and Witting","Spinka, Mann and Mayert",7163.8
2017/06/22,"Turcotte, Miller and Streich",Witting Inc,77909.33
2016/02/24,Hayes-Fritsch,Schaden and Sons,96667.54
2015/10/29,Carter and Sons,Zboncak-Heaney,87966.77
2016/08/01,Johnson and Sons,Jacobson-Renner,56466.94
2015/04/06,"Hartmann, Lehner and Ziemann",Schuppe-Raynor,3105.13
2016/01/06,"Yundt, Stracke and Friesen","Luettgen, Wehner and Mitchell",79763.68
2015/02/07,Kirlin LLC,"McCullough, Schultz and Brown",92914.2
2015/11/06,"Considine, Boehm and Huel","Weimann, Hauck and Sanford",1634.93
2015/10/28,Howell-DuBuque,"Lynch, Gleichner and Turner",85399.16
2017/05/03,"Witting, Heaney and Goodwin","Turcotte, Conn and Christiansen",92679.32
2015/11/17,"Paucek, Botsford and Hahn",McKenzie LLC,72386.11
2015/09/04,"Heller, Hermiston and Dickinson",Bechtelar Inc,84447.46
2016/03/10,Shields and Sons,Connelly Group,29439.0
2016/05/20,Balistreri LLC,Hudson and Sons,69295.23
2017/03/28,Deckow LLC,Rath LLC,62237.81
2015/09/28,Muller-Terry,Gibson-Ankunding,17037.2
2016/11/09,"Hegmann, King and Torp",Bins-Jast,13827.48
2015/05/31,"Doyle, Jacobi and Murphy",Hamill-Wehner,55431.92
2017/02/04,"Sauer, Miller and Doyle",Skiles-Adams,98393.96
2014/12/26,Wunsch-Deckow,Lemke-Conroy,50051.44
2016/10/24,"Lang, Buckridge and Barrows",Lang LLC,40554.83
2017/04/12,Altenwerth Group,"Green, Schimmel and McLaughlin",97172.0
2015/08/25,Swaniawski LLC,Waelchi and Sons,89151.85
2015/04/18,Haag-Koss,"Champlin, Kulas and Keeling",17085.67
2016/08/14,"Stark, Lesch and Little",Pfeffer and Sons,88691.58
2016/04/03,Gibson Group,"Kassulke, Gleason and Eichmann",92595.26
